,accession,hit_id,hit_def,expect,score,positives,gaps
729,5206,gnl|BL_ORD_ID|5206,"YOR046C DBP5 SGDID:S000005572, Chr XV from 415907-414459, Genome Release 64-3-1, reverse complement, Verified ORF, ""Cytoplasmic ATP-dependent RNA helicase of the DEAD-box family; involved in mRNA export from the nucleus, remodeling messenger ribonucleoprotein particles (mRNPs), with ATPase activity stimulated by Gle1p, IP6 and Nup159p; involved in translation termination along with Sup45p (eRF1); role in the cellular response to heat stress""",9.87719e-68,565.0,211,22
700,5206,gnl|BL_ORD_ID|5206,"YOR046C DBP5 SGDID:S000005572, Chr XV from 415907-414459, Genome Release 64-3-1, reverse complement, Verified ORF, ""Cytoplasmic ATP-dependent RNA helicase of the DEAD-box family; involved in mRNA export from the nucleus, remodeling messenger ribonucleoprotein particles (mRNPs), with ATPase activity stimulated by Gle1p, IP6 and Nup159p; involved in translation termination along with Sup45p (eRF1); role in the cellular response to heat stress""",4.76362e-68,565.0,211,22
244,2532,gnl|BL_ORD_ID|2532,"YHR065C RRP3 SGDID:S000001107, Chr VIII from 229037-227532, Genome Release 64-3-1, reverse complement, Verified ORF, ""Protein involved in rRNA processing; required for maturation of the 35S primary transcript of pre-rRNA and for cleavage leading to mature 18S rRNA; homologous to eIF-4a, which is a DEAD box RNA-dependent ATPase with helicase activity""",4.00277e-65,564.0,207,15
219,1154,gnl|BL_ORD_ID|1154,"YDR243C PRP28 SGDID:S000002651, Chr IV from 950284-948518, Genome Release 64-3-1, reverse complement, Verified ORF, ""Pre-mRNA splicing factor; RNA binding protein involved in RNA isomerization at the 5' splice site and for exchange of U6 for U1 snRNA at the 5' splice site; similar to the RNA helicases of the DEAD-box family""",1.73358e-63,564.0,229,28
274,2532,gnl|BL_ORD_ID|2532,"YHR065C RRP3 SGDID:S000001107, Chr VIII from 229037-227532, Genome Release 64-3-1, reverse complement, Verified ORF, ""Protein involved in rRNA processing; required for maturation of the 35S primary transcript of pre-rRNA and for cleavage leading to mature 18S rRNA; homologous to eIF-4a, which is a DEAD box RNA-dependent ATPase with helicase activity""",4.00277e-65,564.0,207,15
612,4805,gnl|BL_ORD_ID|4805,"YNL112W DBP2 SGDID:S000005056, Chr XIV from 413639-414911,415914-416281, Genome Release 64-3-1, Verified ORF, ""ATP-dependent RNA helicase of the DEAD-box protein family; has strong preference for dsRNA; remodels RNA-protein complex (RNP) to facilitate efficient transcription termination ; required for assembly of Yra1p, Nab2p and Mex67p onto mRNA and formation of nuclear mRNP; involved in mRNA decay and rRNA processing; may be involved in suppression of transcription from cryptic initiation sites""",1.98462e-65,558.0,205,33
1044,3098,gnl|BL_ORD_ID|3098,"YJL033W HCA4 SGDID:S000003570, Chr X from 383837-386149, Genome Release 64-3-1, Verified ORF, ""DEAD box RNA helicase; component of the SSU; interacts with Bfr2p and Enp2p; high-copy number suppression of a U14 snoRNA processing mutant suggests an involvement in 18S rRNA synthesis""",3.51664e-60,555.0,246,93
304,3098,gnl|BL_ORD_ID|3098,"YJL033W HCA4 SGDID:S000003570, Chr X from 383837-386149, Genome Release 64-3-1, Verified ORF, ""DEAD box RNA helicase; component of the SSU; interacts with Bfr2p and Enp2p; high-copy number suppression of a U14 snoRNA processing mutant suggests an involvement in 18S rRNA synthesis""",4.04508e-60,554.0,246,93
1142,444,gnl|BL_ORD_ID|444,"YBR237W PRP5 SGDID:S000000441, Chr II from 691969-694518, Genome Release 64-3-1, Verified ORF, ""RNA helicase in the DEAD-box family; necessary for prespliceosome formation, bridges U1 and U2 snRNPs and enables stable U2 snRNP association with intron RNA""",1.6017e-61,552.0,212,36
385,5356,gnl|BL_ORD_ID|5356,"YOR204W DED1 SGDID:S000005730, Chr XV from 722911-724725, Genome Release 64-3-1, Verified ORF, ""ATP-dependent DEAD-box RNA helicase with strand-annealing activity; promotes eIF4F-dependent 48S translation preinitiation complex (PIC) assembly, stimulating recruitment of mRNAs with long, structured 5'-UTRs; cooperates with Dbp1p in PIC attachment and scanning; ATPase activity stimulated by mRNA cap-associated factor binding; directly binds eIF4G; role in spliceosomal complex disassembly; mutation in human homolog DBY associated with male infertility; human homolog DDX3X complements the null""",2.98664e-65,551.0,216,30
1169,3655,gnl|BL_ORD_ID|3655,"YLL008W DRS1 SGDID:S000003931, Chr XII from 131729-133987, Genome Release 64-3-1, Verified ORF, ""Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles""",1.19803e-62,550.0,196,8
384,2532,gnl|BL_ORD_ID|2532,"YHR065C RRP3 SGDID:S000001107, Chr VIII from 229037-227532, Genome Release 64-3-1, reverse complement, Verified ORF, ""Protein involved in rRNA processing; required for maturation of the 35S primary transcript of pre-rRNA and for cleavage leading to mature 18S rRNA; homologous to eIF-4a, which is a DEAD box RNA-dependent ATPase with helicase activity""",1.14385e-65,548.0,206,4
1116,883,gnl|BL_ORD_ID|883,"YDL031W DBP10 SGDID:S000002189, Chr IV from 394217-397204, Genome Release 64-3-1, Verified ORF, ""Putative ATP-dependent RNA helicase of the DEAD-box protein family; constituent of 66S pre-ribosomal particles; essential protein involved in ribosome biogenesis""",7.40355e-59,546.0,213,66
945,3098,gnl|BL_ORD_ID|3098,"YJL033W HCA4 SGDID:S000003570, Chr X from 383837-386149, Genome Release 64-3-1, Verified ORF, ""DEAD box RNA helicase; component of the SSU; interacts with Bfr2p and Enp2p; high-copy number suppression of a U14 snoRNA processing mutant suggests an involvement in 18S rRNA synthesis""",8.91286e-60,545.0,194,16
353,1154,gnl|BL_ORD_ID|1154,"YDR243C PRP28 SGDID:S000002651, Chr IV from 950284-948518, Genome Release 64-3-1, reverse complement, Verified ORF, ""Pre-mRNA splicing factor; RNA binding protein involved in RNA isomerization at the 5' splice site and for exchange of U6 for U1 snRNA at the 5' splice site; similar to the RNA helicases of the DEAD-box family""",1.5475e-60,542.0,202,27
43,763,gnl|BL_ORD_ID|763,"YDL160C DHH1 SGDID:S000002319, Chr IV from 171930-170410, Genome Release 64-3-1, reverse complement, Verified ORF, ""Cytoplasmic DEAD-box helicase and mRNA decapping activator; interacts with decapping and deadenylase complexes to coordinate mRNA decapping and decay; regulates general translational repression; translational activator of select mRNAs during filamentous growth, mating and autophagy; cooperates with Ngr1p to promote specific mRNA decay; ATP- and RNA-bound form promotes processing body assembly, while ATPase stimulation by Not1p promotes disassembly; forms cytoplasmic foci on replication stress""",3.8805e-64,542.0,196,16
944,4805,gnl|BL_ORD_ID|4805,"YNL112W DBP2 SGDID:S000005056, Chr XIV from 413639-414911,415914-416281, Genome Release 64-3-1, Verified ORF, ""ATP-dependent RNA helicase of the DEAD-box protein family; has strong preference for dsRNA; remodels RNA-protein complex (RNP) to facilitate efficient transcription termination ; required for assembly of Yra1p, Nab2p and Mex67p onto mRNA and formation of nuclear mRNP; involved in mRNA decay and rRNA processing; may be involved in suppression of transcription from cryptic initiation sites""",6.50693e-61,542.0,211,9
386,5702,gnl|BL_ORD_ID|5702,"YPL119C DBP1 SGDID:S000006040, Chr XVI from 326264-324411, Genome Release 64-3-1, reverse complement, Verified ORF, ""ATP-dependent RNA helicase of the DEAD-box protein family; accelerates eIF4F-dependent assembly of 48S translation preinitiation complex (PIC), stimulating recruitment of mRNAs with long, structured 5'-UTRs; cooperates with DEAD-box RNA helicase and paralog Ded1p, stimulating PIC attachment and highly processive scanning by the 40S ribosomal subunit; protein abundance increases in response to DNA replication stress""",1.23415e-63,541.0,214,21
670,2532,gnl|BL_ORD_ID|2532,"YHR065C RRP3 SGDID:S000001107, Chr VIII from 229037-227532, Genome Release 64-3-1, reverse complement, Verified ORF, ""Protein involved in rRNA processing; required for maturation of the 35S primary transcript of pre-rRNA and for cleavage leading to mature 18S rRNA; homologous to eIF-4a, which is a DEAD box RNA-dependent ATPase with helicase activity""",4.9323e-62,541.0,196,22
543,3655,gnl|BL_ORD_ID|3655,"YLL008W DRS1 SGDID:S000003931, Chr XII from 131729-133987, Genome Release 64-3-1, Verified ORF, ""Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles""",6.68551e-59,540.0,206,28
1141,2532,gnl|BL_ORD_ID|2532,"YHR065C RRP3 SGDID:S000001107, Chr VIII from 229037-227532, Genome Release 64-3-1, reverse complement, Verified ORF, ""Protein involved in rRNA processing; required for maturation of the 35S primary transcript of pre-rRNA and for cleavage leading to mature 18S rRNA; homologous to eIF-4a, which is a DEAD box RNA-dependent ATPase with helicase activity""",3.65354e-62,539.0,190,17
521,932,gnl|BL_ORD_ID|932,"YDR021W FAL1 SGDID:S000002428, Chr IV from 486804-488003, Genome Release 64-3-1, Verified ORF, ""Nucleolar protein required for maturation of 18S rRNA; member of the eIF4A subfamily of DEAD-box ATP-dependent RNA helicases; 18S rRNA biogenesis defect of the null mutant is functionally complemented by human EIF4A3""",2.69205e-62,538.0,223,28
799,3655,gnl|BL_ORD_ID|3655,"YLL008W DRS1 SGDID:S000003931, Chr XII from 131729-133987, Genome Release 64-3-1, Verified ORF, ""Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles""",3.2474e-62,537.0,210,11
767,3655,gnl|BL_ORD_ID|3655,"YLL008W DRS1 SGDID:S000003931, Chr XII from 131729-133987, Genome Release 64-3-1, Verified ORF, ""Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles""",3.2474e-62,537.0,210,11
831,3655,gnl|BL_ORD_ID|3655,"YLL008W DRS1 SGDID:S000003931, Chr XII from 131729-133987, Genome Release 64-3-1, Verified ORF, ""Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles""",3.2474e-62,537.0,210,11
1208,3655,gnl|BL_ORD_ID|3655,"YLL008W DRS1 SGDID:S000003931, Chr XII from 131729-133987, Genome Release 64-3-1, Verified ORF, ""Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles""",3.2474e-62,537.0,210,11
16,5206,gnl|BL_ORD_ID|5206,"YOR046C DBP5 SGDID:S000005572, Chr XV from 415907-414459, Genome Release 64-3-1, reverse complement, Verified ORF, ""Cytoplasmic ATP-dependent RNA helicase of the DEAD-box family; involved in mRNA export from the nucleus, remodeling messenger ribonucleoprotein particles (mRNPs), with ATPase activity stimulated by Gle1p, IP6 and Nup159p; involved in translation termination along with Sup45p (eRF1); role in the cellular response to heat stress""",8.03494e-66,537.0,145,3
467,932,gnl|BL_ORD_ID|932,"YDR021W FAL1 SGDID:S000002428, Chr IV from 486804-488003, Genome Release 64-3-1, Verified ORF, ""Nucleolar protein required for maturation of 18S rRNA; member of the eIF4A subfamily of DEAD-box ATP-dependent RNA helicases; 18S rRNA biogenesis defect of the null mutant is functionally complemented by human EIF4A3""",4.98035e-63,536.0,223,28
129,932,gnl|BL_ORD_ID|932,"YDR021W FAL1 SGDID:S000002428, Chr IV from 486804-488003, Genome Release 64-3-1, Verified ORF, ""Nucleolar protein required for maturation of 18S rRNA; member of the eIF4A subfamily of DEAD-box ATP-dependent RNA helicases; 18S rRNA biogenesis defect of the null mutant is functionally complemented by human EIF4A3""",4.62718e-63,536.0,223,28
74,932,gnl|BL_ORD_ID|932,"YDR021W FAL1 SGDID:S000002428, Chr IV from 486804-488003, Genome Release 64-3-1, Verified ORF, ""Nucleolar protein required for maturation of 18S rRNA; member of the eIF4A subfamily of DEAD-box ATP-dependent RNA helicases; 18S rRNA biogenesis defect of the null mutant is functionally complemented by human EIF4A3""",4.98035e-63,536.0,223,28
494,932,gnl|BL_ORD_ID|932,"YDR021W FAL1 SGDID:S000002428, Chr IV from 486804-488003, Genome Release 64-3-1, Verified ORF, ""Nucleolar protein required for maturation of 18S rRNA; member of the eIF4A subfamily of DEAD-box ATP-dependent RNA helicases; 18S rRNA biogenesis defect of the null mutant is functionally complemented by human EIF4A3""",4.62718e-63,536.0,223,28
1115,932,gnl|BL_ORD_ID|932,"YDR021W FAL1 SGDID:S000002428, Chr IV from 486804-488003, Genome Release 64-3-1, Verified ORF, ""Nucleolar protein required for maturation of 18S rRNA; member of the eIF4A subfamily of DEAD-box ATP-dependent RNA helicases; 18S rRNA biogenesis defect of the null mutant is functionally complemented by human EIF4A3""",1.44499e-61,536.0,215,28
1006,3655,gnl|BL_ORD_ID|3655,"YLL008W DRS1 SGDID:S000003931, Chr XII from 131729-133987, Genome Release 64-3-1, Verified ORF, ""Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles""",4.54952e-59,536.0,206,12
413,932,gnl|BL_ORD_ID|932,"YDR021W FAL1 SGDID:S000002428, Chr IV from 486804-488003, Genome Release 64-3-1, Verified ORF, ""Nucleolar protein required for maturation of 18S rRNA; member of the eIF4A subfamily of DEAD-box ATP-dependent RNA helicases; 18S rRNA biogenesis defect of the null mutant is functionally complemented by human EIF4A3""",5.19292e-63,535.0,223,28
440,932,gnl|BL_ORD_ID|932,"YDR021W FAL1 SGDID:S000002428, Chr IV from 486804-488003, Genome Release 64-3-1, Verified ORF, ""Nucleolar protein required for maturation of 18S rRNA; member of the eIF4A subfamily of DEAD-box ATP-dependent RNA helicases; 18S rRNA biogenesis defect of the null mutant is functionally complemented by human EIF4A3""",5.19292e-63,535.0,223,28
163,932,gnl|BL_ORD_ID|932,"YDR021W FAL1 SGDID:S000002428, Chr IV from 486804-488003, Genome Release 64-3-1, Verified ORF, ""Nucleolar protein required for maturation of 18S rRNA; member of the eIF4A subfamily of DEAD-box ATP-dependent RNA helicases; 18S rRNA biogenesis defect of the null mutant is functionally complemented by human EIF4A3""",5.19292e-63,535.0,223,28
946,5356,gnl|BL_ORD_ID|5356,"YOR204W DED1 SGDID:S000005730, Chr XV from 722911-724725, Genome Release 64-3-1, Verified ORF, ""ATP-dependent DEAD-box RNA helicase with strand-annealing activity; promotes eIF4F-dependent 48S translation preinitiation complex (PIC) assembly, stimulating recruitment of mRNAs with long, structured 5'-UTRs; cooperates with Dbp1p in PIC attachment and scanning; ATPase activity stimulated by mRNA cap-associated factor binding; directly binds eIF4G; role in spliceosomal complex disassembly; mutation in human homolog DBY associated with male infertility; human homolog DDX3X complements the null""",2.85188e-59,533.0,197,19
